Time [msec],x [m],y [m],z [m],Red,Green,Blue
184250,-2.8496,-10.0037,5,255,255,255
184500,-2.9611,-10.0036,5,255,255,255
184750,-3.0717,-10.0034,5,255,255,255
185000,-3.1812,-10.0033,5,255,255,255
185250,-3.2895,-10.0031,5,255,255,255
185500,-3.3963,-10.0029,5,255,255,255
185750,-3.5015,-10.0028,5,255,255,255
186000,-3.6049,-10.0026,5,255,255,255
186250,-3.7061,-10.0024,5,255,255,255
186500,-3.8052,-10.0023,5,255,255,255
186750,-3.9017,-10.0021,5,255,255,255
187000,-3.9956,-10.0019,5,255,255,255
187250,-4.0866,-10.0018,5,255,255,255
187500,-4.1745,-10.0016,5,255,255,255
187750,-4.2591,-10.0015,5,255,255,255
188000,-4.3402,-10.0013,5,255,255,255
188250,-4.4177,-10.0012,5,255,255,255
188500,-4.4912,-10.001,5,255,255,255
188750,-4.5607,-10.0009,5,255,255,255
189000,-4.6258,-10.0008,5,255,255,255
189250,-4.6864,-10.0006,5,255,255,255
189500,-4.7424,-10.0005,5,255,255,255
189750,-4.7934,-10.0004,5,255,255,255
190000,-4.8393,-10.0003,5,255,255,255
190250,-4.8798,-10.0002,5,255,255,255
190500,-4.9149,-10.0002,5,255,255,255
190750,-4.9442,-10.0001,5,255,255,255
191000,-4.9675,-10.0001,5,255,255,255
191250,-4.9848,-10,5,255,255,255
191500,-4.9957,-10,5,255,255,255
191750,-5,-10,5,255,255,255
192000,-5,-10,5,255,255,255
192250,-5,-10,5,255,255,255
192500,-5,-10,5,255,255,255
192750,-5,-10,5,255,255,255
193000,-5,-10,5,255,255,255
193250,-5,-10,5,255,255,255
193500,-5,-10,5,255,255,255
193750,-5,-10,5,255,255,255
194000,-5,-10,5,255,255,255
194250,-5,-9.9905,5,255,255,255
194500,-5,-9.9723,5,255,255,255
194750,-5,-9.9455,5,255,255,255
195000,-5,-9.9104,5,255,255,255
195250,-5,-9.8672,5,255,255,255
195500,-5,-9.8161,5,255,255,255
195750,-5,-9.7574,5,255,255,255
196000,-5,-9.6912,5,255,255,255
196250,-5,-9.6178,5,255,255,255
196500,-5,-9.5375,5,255,255,255
196750,-5,-9.4504,5,255,255,255
197000,-5,-9.3568,5,255,255,255
197250,-5,-9.2569,5,255,255,255
197500,-5,-9.1509,5,255,255,255
197750,-5,-9.0391,5,255,255,255
198000,-5,-8.9216,5,255,255,255
198250,-5,-8.7987,5,255,255,255
198500,-5,-8.6707,5,255,255,255
198750,-5,-8.5377,5,255,255,255
199000,-5,-8.4,5,255,255,255
199250,-5,-8.2578,5,255,255,255
199500,-5,-8.1113,5,255,255,255
199750,-5,-7.9608,5,255,255,255
200000,-5,-7.8064,5,255,255,255
200250,-5,-7.6484,5,255,255,255
200500,-5,-7.4871,5,255,255,255
200750,-5,-7.3226,5,255,255,255
201000,-5,-7.1552,5,255,255,255
201250,-5,-6.9851,5,255,255,255
201500,-5,-6.8125,5,255,255,255
201750,-5,-6.6377,5,255,255,255
202000,-5,-6.4608,5,255,255,255
202250,-5,-6.2821,5,255,255,255
202500,-5,-6.1019,5,255,255,255
202750,-5,-5.9203,5,255,255,255
203000,-5,-5.7376,5,255,255,255
203250,-5,-5.554,5,255,255,255
203500,-5,-5.3697,5,255,255,255
203750,-5,-5.185,5,255,255,255
204000,-5,-5,5,255,255,255
204250,-5,-4.815,5,255,255,255
204500,-5,-4.6303,5,255,255,255
204750,-5,-4.446,5,255,255,255
205000,-5,-4.2624,5,255,255,255
205250,-5,-4.0797,5,255,255,255
205500,-5,-3.8981,5,255,255,255
205750,-5,-3.7179,5,255,255,255
206000,-5,-3.5392,5,255,255,255
206250,-5,-3.3623,5,255,255,255
206500,-5,-3.1875,5,255,255,255
206750,-5,-3.0149,5,255,255,255
207000,-5,-2.8448,5,255,255,255
207250,-5,-2.6774,5,255,255,255
207500,-5,-2.5129,5,255,255,255
207750,-5,-2.3516,5,255,255,255
208000,-5,-2.1936,5,255,255,255
208250,-5,-2.0392,5,255,255,255
208500,-5,-1.8887,5,255,255,255
208750,-5,-1.7422,5,255,255,255
209000,-5,-1.6,5,255,255,255
209250,-5,-1.4623,5,255,255,255
209500,-5,-1.3293,5,255,255,255
209750,-5,-1.2013,5,255,255,255
210000,-5,-1.0784,5,255,255,255
210250,-5,-0.9609,5,255,255,255
210500,-5,-0.8491,5,255,255,255
210750,-5,-0.7431,5,255,255,255
211000,-5,-0.6432,5,255,255,255
211250,-5,-0.5496,5,255,255,255
211500,-5,-0.4625,5,255,255,255
211750,-5,-0.3822,5,255,255,255
212000,-5,-0.3088,5,255,255,255
212250,-5,-0.2426,5,255,255,255
212500,-5,-0.1839,5,255,255,255
212750,-5,-0.1328,5,255,255,255
213000,-5,-0.0896,5,255,255,255
213250,-5,-0.0545,5,255,255,255
213500,-5,-0.0277,5,255,255,255
213750,-5,-0.0095,5,255,255,255
214000,-5,0,5,255,255,255
214250,-5,0,5,255,255,255
214500,-5,0,5,255,255,255
214750,-5,0,5,255,255,255
215000,-5,0,5,255,255,255
215250,-5,0,5,255,255,255
215500,-5,0,5,255,255,255
215750,-5,0,5,255,255,255
216000,-5,0,5,255,255,255
216250,-5,0,5,255,255,255
216500,-5,0,5,255,255,255
216750,-5,0,5,255,255,255
217000,-5,0,4.9893,255,255,255
217250,-5,0,4.9618,255,255,255
217500,-5,0,4.9185,255,255,255
217750,-5,0,4.86,255,255,255
218000,-5,0,4.7873,255,255,255
218250,-5,0,4.7014,255,255,255
218500,-5,0,4.6029,255,255,255
218750,-5,0,4.4928,255,255,255
219000,-5,0,4.372,255,255,255
219250,-5,0,4.2413,255,255,255
219500,-5,0,4.1016,255,255,255
219750,-5,0,3.9538,255,255,255
220000,-5,0,3.7986,255,255,255
220250,-5,0,3.637,255,255,255
220500,-5,0,3.4699,255,255,255
220750,-5,0,3.2981,255,255,255
221000,-5,0,3.1224,255,255,255
221250,-5,0,2.9437,255,255,255
221500,-5,0,2.763,255,255,255
221750,-5,0,2.581,255,255,255
222000,-5,0,2.3986,255,255,255
222250,-5,0,2.2167,255,255,255
222500,-5,0,2.0361,255,255,255
222750,-5,0,1.8577,255,255,255
223000,-5,0,1.6824,255,255,255
223250,-5,0,1.5111,255,255,255
223500,-5,0,1.3445,255,255,255
223750,-5,0,1.1836,255,255,255
224000,-5,0,1.0293,255,255,255
224250,-5,0,0.8823,255,255,255
224500,-5,0,0.7435,255,255,255
224750,-5,0,0.6139,255,255,255
225000,-5,0,0.4943,255,255,255
225250,-5,0,0.3855,255,255,255
225500,-5,0,0.2884,255,255,255
225750,-5,0,0.2039,255,255,255
226000,-5,0,0.1328,255,255,255
226250,-5,0,0.076,255,255,255
226500,-5,0,0.0343,255,255,255
226750,-5,0,0.0087,255,255,255
227000,-5,0,0,255,255,255
227250,-5,0,0,255,255,255
227500,-5,0,0,255,255,255
227750,-5,0,0,255,255,255
228000,-5,0,0,255,255,255
228250,-5,0,0,255,255,255
228500,-5,0,0,255,255,255
228750,-5,0,0,255,255,255
229000,-5,0,0,255,255,255
